exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
170;AnyaSearch;4427;4427;9713;9746;19458;(490,155);(26,286);2883.55548248;2388.847104501312;maze512-2-5.map
171;AnyaSearch;2283;753;1860;1885;3744;(324,425);(443,497);654.52186127;541.567900620965;maze512-2-5.map
172;AnyaSearch;6742;6741;15340;15378;30717;(453,1);(461,164);4215.97178802;3501.7419933864508;maze512-2-5.map
173;AnyaSearch;5506;5504;12822;12858;25679;(502,102);(71,469);4681.13831023;3928.7050547878916;maze512-2-5.map
174;AnyaSearch;2521;155;532;537;1068;(484,214);(510,284);667.86500702;549.4666517661714;maze512-2-5.map
175;AnyaSearch;6948;6947;15240;15256;30495;(247,351);(2,61);2949.21233673;2451.3467402185133;maze512-2-5.map
176;AnyaSearch;2654;871;2230;2243;4472;(54,419);(325,472);1106.71782074;933.9577394957607;maze512-2-5.map
177;AnyaSearch;6596;6595;14785;14815;29599;(71,200);(29,318);4617.38095092;3843.3305018083806;maze512-2-5.map
178;AnyaSearch;1927;1926;4479;4498;8976;(308,46);(377,25);1985.67828216;1653.1271697293048;maze512-2-5.map
179;AnyaSearch;2993;48;129;133;261;(161,344);(79,350);189.11269836;168.07639560323423;maze512-2-5.map
180;AnyaSearch;3736;116;352;364;715;(328,178);(229,136);307.56854248;262.5180186434111;maze512-2-5.map
181;AnyaSearch;2253;2252;5090;5118;10207;(12,365);(432,229);2152.00418396;1780.4541471222558;maze512-2-5.map
182;AnyaSearch;3275;204;588;601;1188;(331,201);(292,106);372.12489166;311.5880815190188;maze512-2-5.map
183;AnyaSearch;3245;3243;7191;7216;14406;(499,502);(113,220);1948.70771942;1626.1783978834494;maze512-2-5.map
184;AnyaSearch;3545;3543;7988;8016;16003;(367,94);(181,391);2383.04581451;1988.9398420041775;maze512-2-5.map
185;AnyaSearch;5558;5556;11673;11700;23372;(224,508);(86,154);2488.48946533;2078.1035351831756;maze512-2-5.map
186;AnyaSearch;6148;6146;13163;13174;26336;(409,495);(163,122);2864.04076385;2382.660912661873;maze512-2-5.map
187;AnyaSearch;1061;1059;2296;2318;4613;(121,371);(199,480);971.91883087;812.0653812393604;maze512-2-5.map
188;AnyaSearch;2699;881;2191;2210;4400;(190,238);(251,286);1623.867099;1358.0712017360283;maze512-2-5.map
189;AnyaSearch;3837;3835;8183;8222;16404;(187,1);(358,353);3538.63369293;2945.069089547464;maze512-2-5.map
190;AnyaSearch;15412;7381;9704;9749;19452;(111,148);(425,478);2741.64379425;2278.5509128388053;maze512-2-5.map
191;AnyaSearch;10512;10509;14514;14525;29038;(503,364);(106,69);3769.77582855;3135.9375212740338;maze512-2-5.map
192;AnyaSearch;10886;10882;13993;14029;28021;(20,13);(440,211);4542.75353393;3757.8160329410375;maze512-2-5.map
193;AnyaSearch;2525;2521;3531;3552;7082;(298,181);(149,131);1196.10259704;997.2114817821335;maze512-2-5.map
194;AnyaSearch;2790;2788;3852;3874;7725;(325,251);(166,83);1129.65894623;942.1398799703151;maze512-2-5.map
195;AnyaSearch;4735;4659;4637;4667;9303;(409,434);(245,479);1165.51681061;967.4107143310839;maze512-2-5.map
196;AnyaSearch;2104;282;489;494;982;(431,317);(370,287);524.7228714;434.76427098693824;maze512-2-5.map
197;AnyaSearch;8692;8691;15255;15272;30526;(23,308);(55,104);4063.37380828;3392.245922006267;maze512-2-5.map
198;AnyaSearch;5642;5639;12381;12400;24780;(144,377);(101,214);2547.60216369;2122.0497049613987;maze512-2-5.map
199;AnyaSearch;5102;5099;11694;11734;23427;(62,4);(188,417);4130.80021514;3421.9711850388094;maze512-2-5.map
